loss,accuracy,val_loss,val_accuracy
1.872934341430664,0.36276310682296753,2.0765535831451416,0.3492647111415863
1.6885005235671997,0.4390450716018677,1.8609368801116943,0.35171568393707275
1.6242799758911133,0.47379574179649353,1.7408384084701538,0.39950981736183167
1.5742722749710083,0.5086876749992371,1.6714261770248413,0.4362744987010956
1.5334924459457397,0.5325611233711243,1.6097936630249023,0.5196078419685364
1.4900379180908203,0.571549654006958,1.6094038486480713,0.46691176295280457
1.4560434818267822,0.5860997438430786,1.5439752340316772,0.5526960492134094
1.4177440404891968,0.6201440691947937,1.5430567264556885,0.5134803652763367
1.3926666975021362,0.6318688988685608,1.4740463495254517,0.5796568393707275
1.3698492050170898,0.6376606822013855,1.43996262550354,0.6066176295280457
1.3461989164352417,0.6563073992729187,1.445433259010315,0.6004902124404907
1.3237372636795044,0.6678909659385681,1.4176437854766846,0.6078431606292725
1.3083045482635498,0.6786268949508667,1.413859248161316,0.6078431606292725
1.2933255434036255,0.6872439384460449,1.366605520248413,0.6200980544090271
1.2751538753509521,0.688515305519104,1.357578158378601,0.6053921580314636
1.2633264064788818,0.6991100311279297,1.3225127458572388,0.6151960492134094
1.2558364868164062,0.6945896148681641,1.3398990631103516,0.6360294222831726
1.239748477935791,0.7051843404769897,1.3034082651138306,0.6200980544090271
1.230482578277588,0.7126712799072266,1.297436237335205,0.6311274766921997
1.2235599756240845,0.714648962020874,1.329932451248169,0.6384803652763367
1.2062896490097046,0.7235485315322876,1.2953437566757202,0.655637264251709
1.202885389328003,0.7232660055160522,1.26857590675354,0.6482843160629272
1.1933664083480835,0.7279276847839355,1.2506935596466064,0.6691176295280457
1.1825770139694214,0.7330131530761719,1.274295687675476,0.6629902124404907
1.1763097047805786,0.7396525144577026,1.2407675981521606,0.6740196347236633
1.1732970476150513,0.7416301965713501,1.2286771535873413,0.6924019455909729
1.1594043970108032,0.7465744018554688,1.2179466485977173,0.6776960492134094
1.1571593284606934,0.7386636734008789,1.2262934446334839,0.7058823704719543
1.1450715065002441,0.7503884434700012,1.197035312652588,0.6960784196853638
1.1407699584960938,0.752224862575531,1.1904679536819458,0.6911764740943909
