loss,accuracy,val_loss,val_accuracy
1.9831249713897705,0.29184913635253906,2.1218199729919434,0.2401960790157318
1.7745552062988281,0.39652493596076965,1.8528915643692017,0.3272058963775635
1.6785330772399902,0.43692612648010254,1.7485264539718628,0.3688725531101227
1.607369303703308,0.4903234839439392,1.6751972436904907,0.43995097279548645
1.5506881475448608,0.5150445103645325,1.5963332653045654,0.5
1.4925044775009155,0.5605311393737793,1.5413206815719604,0.5281862616539001
1.4439775943756104,0.5918915271759033,1.5322842597961426,0.5049019455909729
1.3992323875427246,0.6106794476509094,1.4427614212036133,0.530637264251709
1.3619482517242432,0.6286198496818542,1.4403029680252075,0.5281862616539001
1.3316963911056519,0.6469840407371521,1.364908218383789,0.5649510025978088
1.3043230772018433,0.6560248732566833,1.3150436878204346,0.6519607901573181
1.2793493270874023,0.670998752117157,1.3081387281417847,0.6176470518112183
1.2604742050170898,0.6844186782836914,1.3011457920074463,0.6151960492134094
1.237505555152893,0.6962847709655762,1.2760534286499023,0.6531862616539001
1.2095534801483154,0.708998441696167,1.2234419584274292,0.6825980544090271
1.193226933479309,0.7156378030776978,1.1943548917770386,0.6985294222831726
1.1787506341934204,0.7284927368164062,1.1929036378860474,0.6899510025978088
1.1638208627700806,0.7286339998245239,1.2106590270996094,0.7107843160629272
1.1461002826690674,0.745585560798645,1.1899622678756714,0.6997548937797546
1.1340973377227783,0.7501059174537659,1.1557449102401733,0.719362735748291
1.131923794746399,0.7461506128311157,1.1878465414047241,0.7144607901573181
1.1085121631622314,0.7599943280220032,1.1526405811309814,0.7071078419685364
1.1043657064437866,0.7646560072898865,1.1476469039916992,0.720588207244873
1.0939027070999146,0.7605593800544739,1.1273009777069092,0.7401960492134094
1.0831031799316406,0.7728492617607117,1.1426886320114136,0.7279411554336548
1.0737468004226685,0.7718604207038879,1.1257193088531494,0.7365196347236633
1.0642609596252441,0.7756745219230652,1.1783090829849243,0.6948529481887817
1.056764006614685,0.7852804064750671,1.1194047927856445,0.7291666865348816
1.0479426383972168,0.7889532446861267,1.094125747680664,0.7598039507865906
1.0460731983184814,0.7859867215156555,1.1039741039276123,0.7536764740943909
