loss,accuracy,val_loss,val_accuracy
2.079655408859253,0.28309082984924316,2.1856894493103027,0.24264705181121826
1.9019560813903809,0.3537222743034363,2.056382179260254,0.2855392098426819
1.8393412828445435,0.369967520236969,1.9250845909118652,0.2977941036224365
1.8015793561935425,0.3873428404331207,1.860101580619812,0.2977941036224365
1.7691607475280762,0.4001977741718292,1.8279783725738525,0.3112744987010956
1.7438844442367554,0.4137589931488037,1.8086037635803223,0.3223039209842682
1.7217761278152466,0.42986297607421875,1.793100118637085,0.3333333432674408
1.7079873085021973,0.428874135017395,1.7825692892074585,0.3529411852359772
1.6854548454284668,0.4476620852947235,1.7807400226593018,0.36642158031463623
1.6724295616149902,0.4530300796031952,1.771777629852295,0.3762255012989044
1.659142255783081,0.4586805999279022,1.7558571100234985,0.3921568691730499
1.6489570140838623,0.475773423910141,1.761717438697815,0.3958333432674408
1.6327903270721436,0.47831615805625916,1.7415567636489868,0.40931373834609985
1.6250736713409424,0.4856618046760559,1.738529920578003,0.39950981736183167
1.61028254032135,0.5020483136177063,1.7208408117294312,0.41299018263816833
1.5966410636901855,0.5055798888206482,1.7144595384597778,0.4203431308269501
1.5873816013336182,0.5085464119911194,1.6844618320465088,0.4473039209842682
1.5748177766799927,0.517869770526886,1.6565674543380737,0.4571078419685364
1.5643749237060547,0.5317135453224182,1.6394402980804443,0.47181373834609985
1.5540364980697632,0.5369402170181274,1.628124475479126,0.469362735748291
1.5425307750701904,0.5411781072616577,1.6067487001419067,0.48651960492134094
1.5327228307724,0.5465461015701294,1.6036707162857056,0.4791666567325592
1.5205450057983398,0.5575646162033081,1.5899921655654907,0.5
1.5095981359481812,0.5596835613250732,1.5734093189239502,0.5220588445663452
1.5033189058303833,0.5616612434387207,1.5591024160385132,0.5343137383460999
1.4929662942886353,0.5685831308364868,1.553355097770691,0.5196078419685364
1.4851596355438232,0.5752224922180176,1.5394291877746582,0.5686274766921997
1.4782060384750366,0.5733860731124878,1.5383458137512207,0.5281862616539001
1.4700404405593872,0.5805904865264893,1.5330928564071655,0.5404411554336548
1.4680092334747314,0.582426905632019,1.5209637880325317,0.5674019455909729
