loss,accuracy,val_loss,val_accuracy
2.5125277042388916,0.3291425406932831,2.113550901412964,0.6139705777168274
2.049546241760254,0.5612374544143677,1.747230052947998,0.716911792755127
1.8511244058609009,0.6546122431755066,1.6085848808288574,0.7892156839370728
1.724645972251892,0.7143664360046387,1.52977454662323,0.8063725233078003
1.635581612586975,0.7527899146080017,1.5083990097045898,0.8063725233078003
1.5665401220321655,0.7796298861503601,1.434355616569519,0.8247548937797546
1.5185295343399048,0.7895182967185974,1.4220367670059204,0.8259803652763367
1.462615966796875,0.8100014328956604,1.3896572589874268,0.8247548937797546
1.4237432479858398,0.8186184763908386,1.3483383655548096,0.8174019455909729
1.3912301063537598,0.8278005123138428,1.3500217199325562,0.8223039507865906
1.3492966890335083,0.8396666049957275,1.3361108303070068,0.8161764740943909
1.3268473148345947,0.8400903940200806,1.3033965826034546,0.8235294222831726
1.2929600477218628,0.852521538734436,1.2790749073028564,0.8186274766921997
1.2740243673324585,0.8571832180023193,1.2623510360717773,0.8247548937797546
1.2488042116165161,0.8593021631240845,1.2570021152496338,0.8174019455909729
1.2249964475631714,0.8708857297897339,1.242829442024231,0.8174019455909729
1.2030160427093506,0.8704619407653809,1.2293063402175903,0.8174019455909729
1.1788638830184937,0.8802090883255005,1.2295032739639282,0.8223039507865906
1.1529885530471802,0.8861421346664429,1.2094991207122803,0.8198529481887817
1.146307110786438,0.8851532936096191,1.1971383094787598,0.8161764740943909
1.120185136795044,0.892640233039856,1.200823187828064,0.813725471496582
1.1116483211517334,0.8967368006706238,1.1773113012313843,0.8149510025978088
1.098704218864441,0.8968780636787415,1.1793078184127808,0.8125
1.0848544836044312,0.8994207978248596,1.1809717416763306,0.8174019455909729
1.0715333223342896,0.904506266117096,1.1951196193695068,0.8125
