loss,accuracy,val_loss,val_accuracy
1.3577287197113037,0.6503743529319763,1.1774349212646484,0.780637264251709
0.9422128796577454,0.8389602899551392,1.0725783109664917,0.8026960492134094
0.8526183366775513,0.8765362501144409,1.0551975965499878,0.8186274766921997
0.7993274927139282,0.9004096388816833,1.0417044162750244,0.8198529481887817
0.7604245543479919,0.9190563559532166,1.0336300134658813,0.8088235259056091
0.7303653955459595,0.931911289691925,1.0286455154418945,0.8063725233078003
0.705927848815918,0.9426472783088684,1.0278667211532593,0.8100489974021912
0.6855621933937073,0.9509817957878113,1.0293941497802734,0.8075980544090271
0.6681725978851318,0.9587512612342834,1.0324714183807373,0.8088235259056091
0.6532039046287537,0.9649667739868164,1.034580111503601,0.8063725233078003
0.6401267051696777,0.9696284532546997,1.0361348390579224,0.8075980544090271
0.6286614537239075,0.9748551845550537,1.037655234336853,0.8075980544090271
