accuracy,loss,val_accuracy,val_loss
0.2974996566772461,2.6514642238616943,0.6391875743865967,2.219076156616211
0.49823421239852905,2.1661529541015625,0.7383512258529663,1.863956093788147
0.5687243938446045,2.011777639389038,0.7706093192100525,1.7312637567520142
0.6256533265113831,1.90116286277771,0.800477921962738,1.5965402126312256
0.6728351712226868,1.8026810884475708,0.7945041656494141,1.5518261194229126
0.6921881437301636,1.743916630744934,0.8148148059844971,1.503630518913269
0.708574652671814,1.6917140483856201,0.8160095810890198,1.459671974182129
0.7321655750274658,1.6424307823181152,0.8172042965888977,1.440245509147644
0.7471394538879395,1.6054092645645142,0.8148148059844971,1.3983656167984009
0.749964714050293,1.564741611480713,0.8255674839019775,1.3667349815368652
0.7607006430625916,1.5265495777130127,0.8291517496109009,1.3550403118133545
0.7705890536308289,1.5025391578674316,0.8160095810890198,1.3183480501174927
0.7872580885887146,1.4546416997909546,0.8291517496109009,1.3076927661895752
0.7920610308647156,1.4376130104064941,0.8351254463195801,1.2876307964324951
0.7999717593193054,1.412332534790039,0.8387096524238586,1.2742948532104492
0.803644597530365,1.389061450958252,0.8243727684020996,1.2824110984802246
0.8061873316764832,1.370466947555542,0.821983277797699,1.2533701658248901
0.8203136324882507,1.3343669176101685,0.8327359557151794,1.2564151287078857
0.8162170052528381,1.3246769905090332,0.821983277797699,1.2374852895736694
0.8213024735450745,1.3083235025405884,0.8279569745063782,1.233180284500122
0.8296369314193726,1.2813161611557007,0.8255674839019775,1.2195967435836792
0.8310495615005493,1.2724746465682983,0.8160095810890198,1.208221435546875
0.8448933362960815,1.2435038089752197,0.8183990716934204,1.199401617050171
0.8457409143447876,1.2320172786712646,0.8172042965888977,1.1981338262557983
0.8455996513366699,1.2181084156036377,0.8183990716934204,1.1894872188568115
0.8461647033691406,1.208422303199768,0.821983277797699,1.169874668121338
0.8530865907669067,1.1932651996612549,0.8112305998802185,1.1818552017211914
0.8540754318237305,1.189348816871643,0.8112305998802185,1.163309931755066
0.8604322671890259,1.167716145515442,0.8231779932975769,1.1544208526611328
0.8578895330429077,1.1634620428085327,0.8183990716934204,1.1529954671859741
0.8609973192214966,1.154223918914795,0.8267622590065002,1.1264947652816772
0.8679192066192627,1.1381233930587769,0.8183990716934204,1.1289138793945312
0.8655177354812622,1.1221745014190674,0.8160095810890198,1.1290552616119385
0.8694730997085571,1.1217159032821655,0.8160095810890198,1.138593316078186
