accuracy,loss,val_accuracy,val_loss
0.3056950271129608,2.652054786682129,0.6340090036392212,2.298100709915161
0.5058097839355469,2.173285722732544,0.6599099040031433,1.938998818397522
0.5762444138526917,2.008413791656494,0.7083333134651184,1.800565481185913
0.6409410238265991,1.886648178100586,0.7319819927215576,1.712296485900879
0.6567206978797913,1.8286150693893433,0.7308558821678162,1.6588294506072998
0.6901448965072632,1.7557129859924316,0.7545045018196106,1.5877341032028198
0.7115191221237183,1.6929267644882202,0.7387387156486511,1.5432440042495728
0.7353320717811584,1.6404473781585693,0.7308558821678162,1.5297117233276367
0.7435088157653809,1.6025513410568237,0.7409909963607788,1.497116208076477
0.7536938786506653,1.5575149059295654,0.7421171069145203,1.475719928741455
0.7661741375923157,1.5210623741149902,0.755630612373352,1.463265061378479
0.7772198915481567,1.4931392669677734,0.7533783912658691,1.4139869213104248
0.7789413332939148,1.466700792312622,0.7781531810760498,1.381082534790039
0.7853966355323792,1.4473141431808472,0.7668918967247009,1.3772019147872925
0.7934299111366272,1.4138383865356445,0.7781531810760498,1.3468396663665771
0.8023239374160767,1.3893554210662842,0.7691441178321838,1.327914834022522
0.7988810539245605,1.3651328086853027,0.792792797088623,1.2987712621688843
0.809066116809845,1.3473656177520752,0.8040540814399719,1.3103727102279663
0.812078595161438,1.3272494077682495,0.7792792916297913,1.2877540588378906
0.8236981630325317,1.3012545108795166,0.7657657861709595,1.3048427104949951
0.8236981630325317,1.2925307750701904,0.7713963985443115,1.2806915044784546
0.8363218903541565,1.2652009725570679,0.7578828930854797,1.2841304540634155
0.8376129865646362,1.2532339096069336,0.7680180072784424,1.2684965133666992
0.844211757183075,1.2326500415802002,0.7668918967247009,1.2690393924713135
0.8373260498046875,1.2276675701141357,0.7759009003639221,1.2441340684890747
0.8499497771263123,1.2077182531356812,0.7826576828956604,1.2269694805145264
0.8488022089004517,1.1980044841766357,0.7691441178321838,1.2436602115631104
0.8576961755752563,1.1796849966049194,0.7691441178321838,1.2313050031661987
0.851240873336792,1.176247000694275,0.772522509098053,1.2414417266845703
