accuracy,loss,val_accuracy,val_loss
0.37937113642692566,1.8065048456192017,0.345085471868515,1.9239773750305176
0.4667940139770508,1.6333762407302856,0.43482905626296997,1.66978120803833
0.5143990516662598,1.5597925186157227,0.4732905924320221,1.6201695203781128
0.5556861758232117,1.5010346174240112,0.47863247990608215,1.5868580341339111
0.5872759222984314,1.4518089294433594,0.5491452813148499,1.5134471654891968
0.5968263149261475,1.4188940525054932,0.5715811848640442,1.4541609287261963
0.6228327751159668,1.382138729095459,0.5534188151359558,1.436733365058899
0.6409050822257996,1.3603079319000244,0.5608974099159241,1.4346734285354614
0.6475169062614441,1.332679271697998,0.6143162250518799,1.3720898628234863
0.663385272026062,1.3119959831237793,0.6356837749481201,1.33622407913208
0.667940080165863,1.2896630764007568,0.6346153616905212,1.3470759391784668
0.6804290413856506,1.2768847942352295,0.688034176826477,1.2910091876983643
0.6888039708137512,1.2610031366348267,0.5950854420661926,1.4550971984863281
0.6993829011917114,1.2407726049423218,0.625,1.3039129972457886
0.6976197361946106,1.2306406497955322,0.6794871687889099,1.261276125907898
0.7046723365783691,1.2225207090377808,0.6976495981216431,1.2626549005508423
0.7111372351646423,1.202296257019043,0.6912392973899841,1.252099633216858
0.7137819528579712,1.1952458620071411,0.6645299196243286,1.2535450458526611
0.7176021337509155,1.1893792152404785,0.627136766910553,1.3064491748809814
0.7287687063217163,1.1680318117141724,0.6784188151359558,1.249107837677002
0.7356743812561035,1.1565781831741333,0.7008547186851501,1.224871277809143
0.741845428943634,1.155928373336792,0.6527777910232544,1.2526365518569946
0.7431678175926208,1.1491352319717407,0.7200854420661926,1.2066371440887451
0.7458125352859497,1.137673020362854,0.7168803215026855,1.2095848321914673
0.745518684387207,1.133392572402954,0.7126068472862244,1.1935533285140991
0.7439024448394775,1.1317955255508423,0.7297008633613586,1.1630914211273193
0.7553629279136658,1.117847204208374,0.7275640964508057,1.1616684198379517
0.7621216773986816,1.1123734712600708,0.7435897588729858,1.1481605768203735
0.7643256187438965,1.1002651453018188,0.7318376302719116,1.1325472593307495
0.7719659209251404,1.0955760478973389,0.7222222089767456,1.168615698814392
