accuracy,loss,val_accuracy,val_loss
0.3829054832458496,1.8047739267349243,0.3049817681312561,1.9486781358718872
0.4591997563838959,1.6698315143585205,0.42648845911026,1.7617039680480957
0.5065251588821411,1.5912576913833618,0.5006075501441956,1.680069088935852
0.5529900789260864,1.517853856086731,0.5103280544281006,1.6682212352752686
0.5885558724403381,1.4699552059173584,0.5236937999725342,1.6315290927886963
0.5970170497894287,1.4277441501617432,0.5832321047782898,1.618605375289917
0.6211100220680237,1.3927454948425293,0.5820170044898987,1.6096755266189575
0.6353076100349426,1.3637608289718628,0.6184689998626709,1.5571982860565186
0.6464936137199402,1.3430156707763672,0.5759416818618774,1.5718940496444702
0.6588268876075745,1.316801905632019,0.557715654373169,1.565361499786377
0.6697260737419128,1.3038244247436523,0.5759416818618774,1.5536339282989502
0.6718772649765015,1.2924152612686157,0.603888213634491,1.5344451665878296
0.6766097545623779,1.279601812362671,0.6452004909515381,1.5029240846633911
0.6903771758079529,1.2611392736434937,0.6306197047233582,1.5515464544296265
0.6925283074378967,1.2532330751419067,0.6464155316352844,1.5152102708816528
0.7032840847969055,1.2336534261703491,0.6269744634628296,1.5035673379898071
